topic_title,topic_url,post_author,post_body,thread_author
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,1_абрам,"<div class=""postbody""><div class=""quotetitle"">SpaceLib wrote:</div><div class=""quotecontent""> Если я правильно уловил как хранятся файлы у либгена, то косяки могут быть только с определением приложения для конкретного расширения файла.</div><br><br>Что-то не получается по F3:<br><br><br><br>MD5:7C43FBB3107774F9B182750BE2817A04<br>TTH:FFMCRYBC3LXIK6HHGQCBUINUR5OCNQF4VCIQMKI<br>Size:1474093<br>Открываю файл командой:  ""D:\libgen\www\repository\1000\7c43fbb3107774f9b182750be2817a04""<br>Расширение файла: djvu<br><br><br>Файлы из шары при этом открываются:<br><br>\!книги\реакторы\кузнецов ю.н. теплообмен в проблеме безопасности ядерных реакторов.djvu<br>e:\!книги\реакторы\кузнецов ю.н. теплообмен в проблеме безопасности ядерных реакторов.djvu<br>MD5:<br>TTH:SAUDDAOZN75XHZOT7YRWPQU27CV6ERSM4AHNGLQ<br>Size:<br>Открываю файл: e:\!книги\реакторы\кузнецов ю.н. теплообмен в проблеме безопасности ядерных реакторов.djvu<br>не найден: D:\libgen\www\repository\e:\!книги\реакторы\кузнецов ю.н. теплообмен в проблеме безопасности ядерных реакторов.djvu</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">SpaceLib wrote:</div><div class=""quotecontent""><div class=""quotetitle"">1_абрам wrote:</div><div class=""quotecontent""><br>И соответсвенно файлы не находятся (они к тому же в репозитории хранятся без расширения:  D:\libgen\www\repository\1000/0d7f1390936d93e678a60ff9909227a5.<br></div>А как правильно? (Т.к. у меня нет репозитария ""в чистом виде"") точка после хэша нужна?<br><br>D:\libgen\www\repository\1000\0d7f1390936d93e678a60ff9909227a5.<br> или <br>D:\libgen\www\repository\1000\0d7f1390936d93e678a60ff9909227a5<br> Т.е. имя файла ""0d7f1390936d93e678a60ff9909227a5."" или ""0d7f1390936d93e678a60ff9909227a5""?</div>оси всё-равно, она и без точки, и с точкой всё-равно сделает с точкой, которую не видно  <img src=""./images/smilies/icon_lol.gif"" alt="":lol:"" title=""Laughing"">  В либгене создаётся без точки, но это эквивалентные нотации: можно пытаться явно создавать имя с точкой - она будет убрана системой и файл окажется без точки.<br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent""><div class=""quotetitle"">1_абрам wrote:</div><div class=""quotecontent"">Еще одна просьба. Нельзя ли в в окно поиска вставить поиск по полю ""Topic"" ?</div>Если bookwarrior гарантирут существование этого поля в будущем, то к поиску можно добавить и ""Topic""</div>обязательно будет существовать: оно хорошо заполнено, наследует аккуратную рубрикацию колхоза, и его можно довести почти до абсолюта. В любом случае, оно не отображается в либгене только потому, что места на странице нет, а загромождать результатами в стиле гугла или яндекса для поиска книг с большим кол-вом дублей желания нет. Скорее всего придётся делать разные схемы (шкуры) отображения, чтобы можно было переключаться мгновенно и видеть разные развороты результатов. Может ещё как-нибудь, но поле безусловно будет (и в общем-то поддерживается с давних пор), и на него ещё будут потрачены немалые усилия - в либгене оно крайне актуально.<br><br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">с вызовами ""качалок"" разбираюсь, т.к. у меня Orbit  и он понимает пустое расширение, т.е. к списку расширений я добавил <span style=""font-weight: bold"">"".;""</span>, например: pdf;.doc;.RAR;.R[0-9][0-9];.;</div>насчёт качалок тут более неоднозначно:<br>- с одной стороны расширение выдаётся, но только после запуска скрипта get, который и есть самый ""прямой"" линк на книгу, т.е. расширение приходит в поле HTTP-прикрепления, в виде которого браузеру высылается содержимое файла. Поэтому браузер, как клиент, уже выдаёт вам файл с иконкой, соответствующей правильному приложению и предлагает открыть файл сразу, потому что знает чем - если бы он не знал расширения, кнопки ""открыть"" не было бы. Поэтому понимание высылаемых данных лежит по стандартам на принимающем приложении - все данные высылаются;<br>- с другой стороны качалки тупят и опираются часто (но не всегда) на вид линка, а не на вид высылаемых им заголовков, потому что так проще: сначала создать необходимые записи для скачивания файла, а потом его закачать. Но это некорректно в общем случае: линк - это одно, а запись о файле может высылаться по запуску скрипта, например, как в либгене, и брать расширение и всё остальное нужно оттуда, а не тупо выковыривать из данного линка, который, вообще говоря, бессмысленный.<br><br>Как это пофиксить на стороне либгена, не подрезав ему яйца, затрудняюсь придумать, видимо правильнее это делать снаружи, на стороне качалок.<br><br>Раньше, совсем в начале, казалось разумным передавать много полей для извлечения книги, как-то: расширение, название и т.п., - не только МД5, но быстро догадался, что это тупо. Возможно такой подход решил бы много проблем, но зато создал бы жоскую неразбериху со стандартизацией УРЛ-ов либгена. Сейчас вроде всё элегантно, загвоздок с этим не было ни разу.</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Sensile,"<div class=""postbody"">С Topics работы полно. Сейчас одноименные темы проставлены где по-русски, где по-английски, где без указания корня - просто school-level, где-то проставлено Новые поступления (?), много вообще пустых полей. Потом - хоть это и обсуждалось ранее - если брать рубрикацию колхоза, то смешанные жанры непонятно как описывать, а если все через разделитель (Mathematics/Algebra/Group theory/Physics/...), то что-то не глянется мне все это.. уж хотя бы через запятую разные науки.. Так что я продолжаю при загрузке через загрузчик ставить колхозную. В общем, пока от поиска по этому полю толку будет мало</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">то смешанные жанры непонятно как описывать</div><br>для кого эта книга была написана, туда ее и классифицировать.<br><br>например: Н. Бейли. МАТЕМАТИКА В БИОЛОГИИ И МЕДИЦИНЕ<br>написана для студентов мед. вузов,<br>значит в медицину ее.</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Sensile,"<div class=""postbody"">А может в биологию? А у меня лично она в математике. <br>Нет уж, там надо смотреть вручную.<br> И по УДК.<br>А УДК 519.25 - это математика.Точнее теория вероятностей и математическая статистика. Еще точнее  -обработка статистических данных</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,SpaceLib,"<div class=""postbody""><div class=""quotetitle"">1_абрам wrote:</div><div class=""quotecontent""><br>Что-то не получается по F3:<br><br>MD5:7C43FBB3107774F9B182750BE2817A04<br>TTH:FFMCRYBC3LXIK6HHGQCBUINUR5OCNQF4VCIQMKI<br>Size:1474093<br>Открываю файл командой:  ""D:\libgen\www\repository\1000\7c43fbb3107774f9b182750be2817a04""<br>Расширение файла: djvu<br></div><br><br> У меня эти действия отображаются так:<br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Термоэлектрические тепловые насосы (теоретические основы расчета) Каганов М.А., Привин М.Р. 1970 176<br>1000/7c43fbb3107774f9b182750be2817a04<br>MD5:7C43FBB3107774F9B182750BE2817A04<br>TTH:FFMCRYBC3LXIK6HHGQCBUINUR5OCNQF4VCIQMKI<br>Size:1474093<br>не найден: L:\Library Genesis\repository\1000\7c43fbb3107774f9b182750be2817a04<br>Открываю файл командой: C:\Program Files\WinDjView\WinDjView.exe ""K:\Library Genesis\repository\1000\7c43fbb3107774f9b182750be2817a04""<br>Расширение файла: djvu<br></div><br> т.е. в ""L:\Library Genesis\repository"" не найден, а в ""K:\Library Genesis\repository""  найден. Но это не главное, главное, что у меня найдена программа которая себя ассоциировала с типом файла djvu:<br> ""C:\Program Files\WinDjView\WinDjView.exe""<br> у вас<br><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Открываю файл командой:  ""D:\libgen\www\repository\1000\7c43fbb3107774f9b182750be2817a04""</div><br><br> если у вас WinDjView.exe, попробуйте файл-&gt;настройки-&gt;Дополнительно-&gt;(связать с файлами djvu + регистрация)</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Bill_G,"<div class=""postbody"">SpaceLib<br><br>а можно Вас попросить доработать findisbn - искать в распознанном тексте также записи УДК и ББК</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,SpaceLib,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent"">""Topic"" обязательно будет существовать: оно хорошо заполнено, наследует аккуратную рубрикацию колхоза, и его можно довести почти до абсолюта. В любом случае, оно не отображается в либгене только потому, что места на странице нет, а загромождать результатами в стиле гугла или яндекса для поиска книг с большим кол-вом дублей желания нет. Скорее всего придётся делать разные схемы (шкуры) отображения, чтобы можно было переключаться мгновенно и видеть разные развороты результатов. Может ещё как-нибудь, но поле безусловно будет (и в общем-то поддерживается с давних пор), и на него ещё будут потрачены немалые усилия - в либгене оно крайне актуально.<br></div><br><br> Понятно, подумаю как сделать. Наверно предполагалось, что поле ""Topic"" будут заполнять  значениями из заданного списка, а наделе получиль не так? А список есть?</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Bill_G,"<div class=""postbody"">да:<br><br><!-- m --><a class=""postlink"" href=""http://free-books.dontexist.com/librarian/Topic.txt"">http://free-books.dontexist.com/librarian/Topic.txt</a><!-- m --></div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,SpaceLib,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent"">SpaceLib<br><br>а можно Вас попросить доработать findisbn - искать в распознанном тексте также записи УДК и ББК</div><br><br>Можно, но нужно хотя бы словесное описание алгоритма извлечения из плоского текста УДК и ББК. Здесь по сравнению с isbn задача сложнее, плюс ошибки ocr. Боюсь вероятность правилного извлечения будет не велика.</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">описание алгоритма извлечения из плоского текста</div><br>а c ISBN какой был алгоритм?<br>Слово ISBN и сколько-то символов после него в той же строке?</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,are,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">описание алгоритма извлечения из плоского текста</div><br>а c ISBN какой был алгоритм?<br>Слово ISBN и сколько-то символов после него в той же строке?</div><br><br>мне тоже хотелось бы знать, какой там был алгоритм.<br><br>я делал когда-то скрипт для извлечения исбн,<br>но очень простым способом: искать все строки из 10 или 13 символов, которые состоят из цифр (а также пробелов, дефисов, и символов I, S, l, O которые могут по ошибке быть распознанными вместо цифр). Потом каждую такую строку проверять по контрольной сумме, является ли она настоящим ИСБН (а то в книгах часто бывают пометки типа 0123456789).</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,Guest,"<div class=""postbody""><div class=""quotetitle"">SpaceLib wrote:</div><div class=""quotecontent"">если у вас WinDjView.exe, попробуйте файл-&gt;настройки-&gt;Дополнительно-&gt;(связать с файлами djvu + регистрация)</div>C WinDjView.exe все получилось, ранбше как просмотрщик использовался Document Express Editor - с ним были описанные казусы.</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,SpaceLib,"<div class=""postbody""><div class=""quotetitle"">Bill_G wrote:</div><div class=""quotecontent""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">описание алгоритма извлечения из плоского текста</div><br>а c ISBN какой был алгоритм?<br>Слово ISBN и сколько-то символов после него в той же строке?</div><br><br> 1. нормализация ""ISBN""<br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;""><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">s:=ReplaceStr(s,'ISBN-13 ' ,'ISBN');<br>      s:=ReplaceStr(s,'ISBN-10 ' ,'ISBN');<br>      s:=ReplaceStr(s,'ISBN-13: ' ,'ISBN');<br>      s:=ReplaceStr(s,'ISBN-10: ' ,'ISBN');<br><br>      s:=ReplaceStr(s,'ISBN13 ' ,'ISBN');<br>      s:=ReplaceStr(s,'ISBN10 ' ,'ISBN');<br><br>      s:=ReplaceStr(s,'ISBN:13' ,'ISBN');<br>      s:=ReplaceStr(s,'ISBN:10' ,'ISBN');<br>      s:=ReplaceStr(s,'ISBN:' ,'ISBN');<br></div></div></div></div><br><br> 2. все что между символами 'ISBN' это предполагаемый ISBN (конец строки не учитываем)<br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;""><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">T.Text:='';<br>      while (Pos('ISBN',s)&gt;0) and (Length(s)&gt;0) do begin<br>         s:=copy(s,Pos('ISBN',s)+Length('ISBN'),Length(s));<br>         if Pos('ISBN',s)&gt;0 then begin<br>            nr:=copy(s,1,Pos('ISBN',s)-1);<br>            T.Add(ReplaceStr(nr, cVk,' ')); //(конец строки не учитываем  cVK=chr(13)+chr(10);)<br>         end else begin<br>            T.Add(ReplaceStr(s, cVk,' ')); s:=''<br>         end;<br>      end;<br></div></div></div></div><br> 3. от фрагмента  'ISBN' всё относим к ISBN пока следущий символ принадлежит множеству  ['0'..'9']+['X','Х',' ','-'], т.е. ""накапливаем символы ISBN""<br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;""><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">          while (j&lt;Length(s)) and (s[j] in ['0'..'9']+['X','Х',' ','-']) do<br>            inc(j);<br>          if j&gt;1<br>           then s:=copy(s,1,j-1)<br>           else s:='';<br></div></div></div></div><br>4. нормализация найденных ISBN-ов<br><div style=""padding: 3px; background-color: #FFFFFF;""><div style=""border-bottom: 1px solid #CCCCCC;""><span onclick=""if (this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display!=''){this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;hide&lt;/a&gt;';}else{this.parentNode.parentNode.getElementsByTagName('div')[1].getElementsByTagName('div')[0].style.display='none';this.innerHTML='&lt;a href=\'#\' onClick=\'return false;\'&gt;show&lt;/a&gt;';}""></span><a href=""#"" onclick=""return false;"">show</a></div><div class=""quotecontent""><div style=""display: none;""><div class=""codetitle""><b>Code:</b></div><div class=""codecontent"">        s:=ReplaceStr(s,'- ' ,'-'); s:=ReplaceStr(s,' -' ,'-');<br>        s:=ReplaceStr(s,'-х' ,'-x'); s:=ReplaceStr(s,'-Х' ,'-X');//рус-&gt;лат<br></div></div></div></div><br>5. все найденные ISBN-ы должны быть длинее 8(10) символов<br>6. дубли прибиваем <br>7. ручной просмотр(корректировка) найденных ISBN-ов перед поиском в он-лайн каталогах<br><br> +п.7 используется для поиска ручных правок, которые можно реализовать программно - т.е. это цикл: ""пощупал данные"" - написал(поправил) код их обработки.<br><br>  в п.5 можно более жесткие условия применять к кандидатам, но тогда ошибки OCR уже будут не видны.</div>",SpaceLib
Sinxro - синхронизации файлов с Library Genesis,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=217,1_абрам,"<div class=""postbody""><div class=""quotetitle"">SpaceLib wrote:</div><div class=""quotecontent""><br> Понятно, подумаю как сделать. </div><br><br>Здорово.  <br><br>А как с полями ""Identifier"" и м.б. ""Library""  :<br><br><br>""Еще хорошо бы добавить в поиск поля ""Identifier"" и м.б. ""Library"" ""</div>",SpaceLib
Научная периодика,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=275,guest1,"<div class=""postbody"">Что отцы-основатели думают о научно-технической периодике? <br>Варианты.<br>1. Добавление к генезису.  <br>2. Отдельная библиотека.<br>3. Не думают.<br>4. Другое (кратко пояснить, привести ссылку).</div>",guest1
Научная периодика,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=275,bookwarrior,"<div class=""postbody"">зарегистрируйтесь - в скрытом подфоруме Периодика есть подробное обсуждение этого вопроса.</div>",guest1
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,reagentoo,"<div class=""postbody"">Качаю с торрента библиотеку. У меня к вам просьба - скажите свою среднюю скорость. Уже где-то месяц у меня скачка не выше 100киб/с, на отдачу где-то 300-400. Подозрение что виноват провайдер.</div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,Cd_spb,"<div class=""postbody"">на данный момент у меня суммарная скорость скачивания торрентов 0 - 7000 порядка 400Кб/с.<br>Может быть вопрос в клиенте?<br>У меня transmission под Linux на роутере.</div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,Bill_G,"<div class=""postbody"">тут кто-то еще жаловался на баг -  у него не все трекеры указанные в торрент файле  прописались<br><br><br><!-- m --><a class=""postlink"" href=""udp://tracker.thepiratebay.org:80/announce"">udp://tracker.thepiratebay.org:80/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://denis.stalker.h3q.com:6969/announce"">http://denis.stalker.h3q.com:6969/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://tracker.prq.to/announce.php"">http://tracker.prq.to/announce.php</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://tracker.mightynova.com/announce"">http://tracker.mightynova.com/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://tracker.ilibr.org:6969/announce"">http://tracker.ilibr.org:6969/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://open.tracker.thepiratebay.org/announce"">http://open.tracker.thepiratebay.org/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://tracker.thepiratebay.org/announce"">http://tracker.thepiratebay.org/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://tracker.bittorrent.am/announce"">http://tracker.bittorrent.am/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://nemesis.1337x.org/announce"">http://nemesis.1337x.org/announce</a><!-- m --><br><!-- m --><a class=""postlink"" href=""http://bttrack.9you.com:8080/announce"">http://bttrack.9you.com:8080/announce</a><!-- m --></div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">reagentoo wrote:</div><div class=""quotecontent"">Качаю с торрента библиотеку. У меня к вам просьба - скажите свою среднюю скорость. Уже где-то месяц у меня скачка не выше 100киб/с, на отдачу где-то 300-400. Подозрение что виноват провайдер.</div>проблема скачивания разными маршрутами известна и стандартна: можно сидеть на 100 МБс канале, как у меня было пару лет назад, и не мочь качать с Москвы больше чем 300 кбс на коннект, при этом не более 1 МБс в сумме на весь трафик до Москвы. Это зависит от страны, где вы живёте, от места, откуда качаете, через какие каналы идёт трафик, провайдера и т.п. Поэтому каждому приходится промерять свой канал. Не знаю людей, у которых получалось подобные ограничения обходить, кроме как выбирать других провайдера, канал и прочее по списку.</div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,reagentoo,"<div class=""postbody""><div class=""quotetitle"">bookwarrior wrote:</div><div class=""quotecontent""><div class=""quotetitle"">reagentoo wrote:</div><div class=""quotecontent"">Качаю с торрента библиотеку. У меня к вам просьба - скажите свою среднюю скорость. Уже где-то месяц у меня скачка не выше 100киб/с, на отдачу где-то 300-400. Подозрение что виноват провайдер.</div>проблема скачивания разными маршрутами известна и стандартна: можно сидеть на 100 МБс канале, как у меня было пару лет назад, и не мочь качать с Москвы больше чем 300 кбс на коннект, при этом не более 1 МБс в сумме на весь трафик до Москвы. Это зависит от страны, где вы живёте, от места, откуда качаете, через какие каналы идёт трафик, провайдера и т.п. Поэтому каждому приходится промерять свой канал. Не знаю людей, у которых получалось подобные ограничения обходить, кроме как выбирать других провайдера, канал и прочее по списку.</div><br><br>100киб/c у меня не всегда было. месяц назад качалось 400-500. с такой скоростью закачались торренты 0-10000</div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,reagentoo,"<div class=""postbody"">Вот сегодня закачка нормальная (не накаркать бы) ~450 на отдачу и на приём.<br>В данный момент у меня выделено место под торренты от 0 до 34000 и это ~195ГБ. Сколько занимает вся библиотека где посмотреть? м.б. 195 получилось из-за фрагментации на допотопной ext3?</div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,Michel-F,"<div class=""postbody""><div class=""quotetitle"">reagentoo wrote:</div><div class=""quotecontent"">Вот сегодня закачка нормальная (не накаркать бы) ~450 на отдачу и на приём.<br>В данный момент у меня выделено место под торренты от 0 до 34000 и это ~195ГБ. Сколько занимает вся библиотека где посмотреть? м.б. 195 получилось из-за фрагментации на допотопной ext3?</div><br>Точное значение можно получить, выполнив суммирующий запрос по БД, или у Билла_Г.<br><br>Неделю назад объём коллекции был порядка 980 Гб, т.е. больше размера терабайтного винчестера (там порядка 930).<br>Так что всё верно <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""><br><br>По фрагментации - файлы здесь в основном большие, её влияние на занимаемый коллекцией размер практически отсутствует.</div>",reagentoo
Скорость закачки с торрента,http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=287,Bill_G,"<div class=""postbody""><div class=""quotetitle""><b>Quote:</b></div><div class=""quotecontent"">Сколько занимает вся библиотека где посмотреть?</div><br>торрентами ~750 Гб<br><br>а вообще 1030 Гб (на фтп можно пока забрать, но скоро и торренты будут), скоро будет еще 200+</div>",reagentoo
"""Концентрат"" библиотеки",http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=293,gloom,"<div class=""postbody"">Темка Джанколи <a href=""http://gen.lib.rus.ec/forum/viewtopic.php?f=6&amp;t=214"" class=""postlink"">http://gen.lib.rus.ec/forum/viewtopic.php?f=6&amp;t=214</a> навела на мысли о том что надо сделать выборочную подборку книжек по разным направлениям но достаточно исчерпывающих<br><br>Только подобрать их надо очень тщательно.<br>Думаю будет полезно и как список авторитетной литературы...<br>да и носить с собой будет проще <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""></div>",gloom
"""Концентрат"" библиотеки",http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=293,Igor_R,"<div class=""postbody""><div class=""quotetitle"">gloom wrote:</div><div class=""quotecontent"">Темка Джанколи <a href=""http://gen.lib.rus.ec/forum/viewtopic.php?f=6&amp;t=214"" class=""postlink"">http://gen.lib.rus.ec/forum/viewtopic.php?f=6&amp;t=214</a> навела на мысли о том что надо сделать выборочную подборку книжек по разным направлениям но достаточно исчерпывающих<br><br>Только подобрать их надо очень тщательно.<br>Думаю будет полезно и как список авторитетной литературы...<br>да и носить с собой будет проще <img src=""./images/smilies/icon_e_wink.gif"" alt="";)"" title=""Wink""></div><br>проще походить по специализированным форумам! и поискать уже готовые списки, ибо видел их вагон и меленькую тележку по различным тематикам.</div>",gloom
"""Концентрат"" библиотеки",http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=293,bookwarrior,"<div class=""postbody"">это другого порядка задача, это надо, чтобы юзеры мнения оставляли и т.п. Ну по 5 темам из тысяч мы сможем что-то собрать - плевок в открытом море...</div>",gloom
"""Концентрат"" библиотеки",http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=293,gloom,"<div class=""postbody"">Igor_R<br>нужны не сборки а списки книг<br>возможно скрипт который по списку будет выковыривать нужное с либгена<br><br>bookwarrior<br>спешить некуда...</div>",gloom
"""Концентрат"" библиотеки",http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=293,Irbis,"<div class=""postbody"">Вроде как список: книги определенной категории (или суммы категорий) с сортировкой по пользовательскому рейтингу?</div>",gloom
"""Концентрат"" библиотеки",http://genofond.org/viewtopic.php?f=6&sid=eb17f0d897cc2a07aded90f944458d13&t=293,bookwarrior,"<div class=""postbody""><div class=""quotetitle"">gloom wrote:</div><div class=""quotecontent"">bookwarrior<br>спешить некуда...</div>дело не в сроках, а в том, что для этого надо полностью другой движок либгену, с Web 2.0. У нас пока ручниковый Web 2.0. Сознательно, врочем, и слава богу настолько попавший в цель, что до сих пор, уже полтора года крутится в том же архитектурном виде. Поэтому для следующего скачка придётся кому-то с месяц пропахать. Таких пока нет, поэтому и планов о большом комьюнити пока не строим.</div>",gloom
